GEOTYPE|ST|GEOCOMP|GEO_ID|GEO_TTL|GEO_ID_F|NAICS2017|NAICS2017_TTL|NAICS2017_F|SECTOR|YEAR|FIRM|FIRM_F|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F|EMPQ1PW|EMPQ1PW_F|EMPQ2PW|EMPQ2PW_F|EMPQ3PW|EMPQ3PW_F|EMPQ4PW|EMPQ4PW_F|HOURS|HOURS_F|PAYANPW|PAYANPW_F|CSTMTOT|CSTMTOT_F|CSTMPRT|CSTMPRT_F|CSTRSL|CSTRSL_F|CSTFU|CSTFU_F|CSTELEC|CSTELEC_F|CSTCNT|CSTCNT_F|ELECPCH|ELECPCH_F|ELECGEN|ELECGEN_F|ELECSLD|ELECSLD_F|VALADD|VALADD_F|INVTOTB|INVTOTB_F|INVFINB|INVFINB_F|INVWIPB|INVWIPB_F|INVMATB|INVMATB_F|INVTOTE|INVTOTE_F|INVFINE|INVFINE_F|INVWIPE|INVWIPE_F|INVMATE|INVMATE_F|RPTOT|RPTOT_F|RPBLD|RPBLD_F|RPMCH|RPMCH_F|PCHTT|PCHTT_F|PCHTEMP|PCHTEMP_F|PCHCMPQ|PCHCMPQ_F|PCHEXSO|PCHEXSO_F|PCHDAPR|PCHDAPR_F|PCHCSVC|PCHCSVC_F|PCHRPR|PCHRPR_F|PCHRFUS|PCHRFUS_F|PCHADVT|PCHADVT_F|PCHPRTE|PCHPRTE_F|PCHTAX|PCHTAX_F|PCHOEXP|PCHOEXP_F
01|00|00|0100000US|United States||31-33|Manufacturing||31|2017|248599||291263||5587964318||670506444||168570437||11557981||8208472||8284564||8301384||8294701||16085530||387934853||3121393317||2840391284||142548486||32683350||50906445||54863752||762229311||110635186||29761648||2482268125||614291549||225695552||177140002||211455995||640767044||235874686||182657992||222234366||37154092||25987144||11166948||385629420||39367734||5575260||4759092||5958240||5457975||52740387||14611225||18054187||34368325||19918194||184818801|
01|00|00|0100000US|United States||311|Food manufacturing||31|2017|23072||27453||784152808||67208139||16414037||1501220||1210399||1227754||1246809||1231564||2418060||47375980||489887151||462664271||15505733||3517275||5628019||2571853||73254836||2413637||259263||294844505||53917066||28492577||5893016||19531473||55079033||28930399||6034042||20114592||4255918||2623958||1631960||43179147||4738432||307957||204181||230055||392582||6575686||2559980||4376193||2624051||1733175||19436855|
01|00|00|0100000US|United States||3111|Animal food manufacturing||31|2017|1162||1798||55217673||2825218||724449||50256||36352||36318||36539||36844||75778||1851599||37345932||35165785||1356706||191654||361465||270322||4508043||1547||0|D|17891957||3446270||1718812||221618||1505840||3602193||1745244||215402||1641547||160384||94488||65896||2158425||181095||18352||11804||7556||31523||406930||80816||115803||123911||117235||1063400|
01|00|00|0100000US|United States||31111|Animal food manufacturing||31|2017|1162||1798||55217673||2825218||724449||50256||36352||36318||36539||36844||75778||1851599||37345932||35165785||1356706||191654||361465||270322||4508043||1547||0|D|17891957||3446270||1718812||221618||1505840||3602193||1745244||215402||1641547||160384||94488||65896||2158425||181095||18352||11804||7556||31523||406930||80816||115803||123911||117235||1063400|
01|00|00|0100000US|United States||311111|Dog and cat food manufacturing||31|2017|313||396||23415287||1349236||357277||22451||17846||17819||17936||18091||38633||1014780||12615787||11804533||435091||70208||107205||198750||1285585||0||0||10869980||1168762||608900||23196||536666||1261980||672447||30129||559404||50808||31315||19493||916884||93847||6243||4605||2924||10820||157780||37446||76138||61985||49397||415699|
01|00|00|0100000US|United States||311119|Other animal food manufacturing||31|2017|858||1402||31802386||1475982||367172||27805||18506||18499||18603||18753||37145||836819||24730145||23361252||921615||121446||254260||71572||3222458||1547||0|D|7021977||2277508||1109912||198422||969174||2340213||1072797||185273||1082143||109576||63173||46403||1241541||87248||12109||7199||4632||20703||249150||43370||39665||61926||67838||647701|
01|00|00|0100000US|United States||3112|Grain and oilseed milling||31|2017|551||895||86140023||3313414||798539||54436||42116||42167||42490||42298||88834||2282300||62860006||56497632||4620944||672481||845589||223360||12886249||1268594||172499||23403791||5666612||2656782||378885||2630945||5635100||2755747||403694||2475659||247981||109109||138872||2700129||154285||35102||6776||17066||19707||577906||249719||60280||147352||145503||1286433|
01|00|00|0100000US|United States||31121|Flour milling and malt manufacturing||31|2017|293||460||16568750||1049113||244739||19113||14637||14730||14936||14869||30645||711174||11288170||10693625||0|D|70579||228856||0|D|3160621||0|D|0|D|5332119||1751456||594238||85429||1071789||1723598||647772||83434||992392||80114||39810||40304||748565||61383||6537||2561||2580||6794||138762||30720||39487||34615||46886||378240|
01|00|00|0100000US|United States||311211|Flour milling||31|2017|208||337||11631961||732321||173473||13073||9955||10020||9966||9917||20609||504604||7993004||7603067||167938||35010||160838||26151||2170599||0|D|0|D|3677154||954418||251187||36577||666654||954703||297450||28511||628742||53644||21101||32543||477760||39477||3418||1786||1878||4640||91924||14511||12226||26288||30011||251601|
01|00|00|0100000US|United States||311212|Rice milling||31|2017|59||80||3555923||252073||58597||5058||3991||4004||4275||4278||8610||164021||2455475||2308432||83069||0|D|46674||0|D|694472||0|D|0||1134277||475452||172372||34168||268912||482773||197280||43089||242404||20041||14289||5752||210173||17049||2587||0|D|0|D|1993||39347||6512||27121||6537||11019||96655|
01|00|00|0100000US|United States||311213|Malt manufacturing||31|2017|30||43||1380866||64719||12669||982||691||706||695||674||1426||42549||839691||782126||0|D|0|D|21344||71||295550||0|D|0||520688||321586||170679||14684||136223||286122||153042||11834||121246||6429||4420||2009||60632||4857||532||0|D|0|D|161||7491||9697||140||1790||5856||29984|
01|00|00|0100000US|United States||31122|Starch and vegetable fats and oils manufacturing||31|2017|209||349||59685375||1439068||338300||22095||16017||15945||15962||16039||34641||904602||45821176||40235872||4327223||542245||529705||186131||8428528||0|D|0|D|13943079||3624443||1987141||272494||1364808||3627705||2038586||299929||1289190||157206||63468||93738||1676272||59903||27132||2745||12396||11081||383414||196654||12481||97015||76154||797297|
01|00|00|0100000US|United States||311221|Wet corn milling||31|2017|36||72||9767197||501527||112349||6453||4009||4027||3983||3991||8876||305793||6292302||5569992||0|D|277638||295923||0|D|4889671||1219019||150001||3388136||691449||390676||53566||247207||603810||317211||40272||246327||62248||30095||32153||671209||22640||5329||754||6925||4202||163679||115859||3497||43471||30418||274435|
01|00|00|0100000US|United States||311224|Soybean and other oilseed processing||31|2017|100||174||39716527||565721||133147||9442||7122||7129||7264||7257||14812||369850||31996588||27372485||0|D|0|D|0|D|0|D|3012511||0|D|0|D|7862563||2068970||1241606||115207||712157||2152837||1356921||142516||653400||45794||12816||32978||590811||20532||9251||1359||2402||4411||170779||59741||4177||32484||32988||252687|
01|00|00|0100000US|United States||311225|Fats and oils refining and blending||31|2017|81||103||10201651||371820||92804||6200||4886||4789||4715||4791||10953||228959||7532286||7293395||0|D|0|D|0|D|0|D|526346||17569||0|D|2692380||864024||354859||103721||405444||871058||364454||117141||389463||49164||20557||28607||414252||16731||12552||632||3069||2468||48956||21054||4807||21060||12748||270175|
01|00|00|0100000US|United States||31123|Breakfast cereal manufacturing||31|2017|59||86||9885898||825233||215500||13228||11462||11492||11592||11390||23548||666524||5750660||5568135||0|D|59657||87028||0|D|1297100||0||0|D|4128593||290713||75403||20962||194348||283797||69389||20331||194077||10661||5831||4830||275292||32999||1433||1470||2090||1832||55730||22345||8312||15722||22463||110896|
01|00|00|0100000US|United States||311230|Breakfast cereal manufacturing||31|2017|59||86||9885898||825233||215500||13228||11462||11492||11592||11390||23548||666524||5750660||5568135||0|D|59657||87028||0|D|1297100||0||0|D|4128593||290713||75403||20962||194348||283797||69389||20331||194077||10661||5831||4830||275292||32999||1433||1470||2090||1832||55730||22345||8312||15722||22463||110896|
01|00|00|0100000US|United States||3113|Sugar and confectionery product manufacturing||31|2017|1767||1942||37683023||3770865||908984||83927||63427||61983||65120||67118||119536||2511821||21097325||19511532||659162||387153||332556||206922||4518909||566750||0|D|16576633||5016427||2766127||514459||1735841||5019008||2748488||523033||1747487||467840||340559||127281||3540029||297408||15413||20699||10787||23947||376781||98269||676723||457667||126676||1435659|
01|00|00|0100000US|United States||31131|Sugar manufacturing||31|2017|46||82||10287962||749146||185606||14297||11872||10725||12546||13653||24715||559632||6846230||6226736||174037||303339||118018||24100||1657850||0|D|0|D|3311197||2291938||1394055||231133||666750||2128327||1263874||230779||633674||143676||90519||53157||1186717||28461||0|D|0|D|0|D|4343||171317||42988||0|D|200828||66981||362945|
01|00|00|0100000US|United States||311313|Beet sugar manufacturing||31|2017|13||30||3768964||318547||86418||7039||6209||5712||7429||7261||12019||250364||2213877||1880075||0|D|188958||0|D|913||883802||0|D|0|D|1400758||1281985||714081||145862||422042||1082906||551380||154234||377292||22201||10693||11508||609487||0|D|725||424||304||0|D|62357||0|D|0|D|161022||11079||48212|
01|00|00|0100000US|United States||311314|Cane sugar manufacturing||31|2017|36||52||6518998||430599||99188||7258||5663||5013||5117||6392||12696||309268||4632353||4346661||0|D|114381||0|D|23187||774048||102442||0||1910439||1009953||679974||85271||244708||1045421||712494||76545||256382||121475||79826||41649||577230||0|D|0|D|0|D|0|D|0|D|108960||0|D|0|D|39806||55902||314733|
01|00|00|0100000US|United States||31134|Nonchocolate confectionery manufacturing||31|2017|491||516||10026315||1134541||273448||23745||18275||18036||18153||17777||34332||693996||4718188||4378671||105851||34268||93523||105875||1325024||0|D|0||5348539||900763||424332||93282||383149||902422||461062||96964||344396||138621||101993||36628||1228525||127983||6809||0|D|0|D|8547||80676||23013||294770||197162||22417||458334|
01|00|00|0100000US|United States||311340|Nonchocolate confectionery manufacturing||31|2017|491||516||10026315||1134541||273448||23745||18275||18036||18153||17777||34332||693996||4718188||4378671||105851||34268||93523||105875||1325024||0|D|0||5348539||900763||424332||93282||383149||902422||461062||96964||344396||138621||101993||36628||1228525||127983||6809||0|D|0|D|8547||80676||23013||294770||197162||22417||458334|
01|00|00|0100000US|United States||31135|Chocolate and chocolate confectionery manufacturing||31|2017|1242||1344||17368746||1887178||449930||45885||33280||33222||34421||35688||60489||1258193||9532907||8906125||379274||49546||121015||76947||1536035||0|D|0|D|7916897||1823726||947740||190044||685942||1988259||1023552||195290||769417||185543||148047||37496||1124787||140964||0|D|13022||0|D|11057||124788||32268||0|D|59677||37278||614380|
01|00|00|0100000US|United States||311351|Chocolate and confectionery manufacturing from cacao beans||31|2017|188||203||5096907||444659||86501||7788||5931||5894||5997||6133||11294||299104||3503728||3421274||19211||11947||42283||9013||529021||0||0||1595419||585671||292875||84348||208448||608270||287958||91505||228807||58348||44678||13670||378028||43589||1132||5529||1727||2832||38056||3920||56772||28262||6550||189659|
01|00|00|0100000US|United States||311352|Confectionery manufacturing from purchased chocolate||31|2017|1064||1141||12271839||1442519||363429||38097||27349||27328||28424||29555||49195||959089||6029179||5484851||360063||37599||78732||67934||1007014||0|D|0|D|6321478||1238055||654865||105696||477494||1379989||735594||103785||540610||127195||103369||23826||746759||97375||0|D|7493||0|D|8225||86732||28348||0|D|31415||30728||424721|
01|00|00|0100000US|United States||3114|Fruit and vegetable preserving and specialty food manufacturing||31|2017|1537||1893||72724157||7579620||1803354||155982||130061||139831||153272||131803||264778||5531639||38927704||37105511||527577||469446||663813||161357||8194161||273658||0|D|33889459||11228755||6413532||1761770||3053453||11308060||6473329||1794979||3039752||535045||284242||250803||4441947||506383||27854||22659||36018||38164||625959||334029||407740||265021||212945||1965175|
01|00|00|0100000US|United States||31141|Frozen food manufacturing||31|2017|553||700||33313303||3949121||947569||85807||72661||76135||78795||72934||144636||2945454||18190814||17405832||195880||173681||354159||61262||4832024||62118||0||15085891||3459870||2035578||381595||1042697||3447179||1956629||423946||1066604||228448||139581||88867||1938846||256068||8656||9815||15161||16306||272062||141501||74710||137218||76465||930884|
01|00|00|0100000US|United States||311411|Frozen fruit, juice, and vegetable manufacturing||31|2017|142||212||13231056||1384034||300850||29892||25882||29784||32007||25603||59037||1123252||7096426||6706278||98001||103502||168126||20519||2428920||51398||0||6061614||2383979||1540310||314245||529424||2306966||1430108||351431||525427||85777||47410||38367||770057||62388||2430||1432||6191||3955||124957||40962||23621||65447||38014||400660|
01|00|00|0100000US|United States||311412|Frozen specialty food manufacturing||31|2017|418||488||20082247||2565087||646719||55915||46779||46351||46788||47331||85599||1822202||11094388||10699554||97879||70179||186033||40743||2403104||10720||0||9024277||1075891||495268||67350||513273||1140213||526521||72515||541177||142671||92171||50500||1168789||193680||6226||8383||8970||12351||147105||100539||51089||71771||38451||530224|
01|00|00|0100000US|United States||31142|Fruit and vegetable canning, pickling, and drying||31|2017|1002||1193||39410854||3630499||855785||70175||57400||63696||74477||58869||120142||2586185||20736890||19699679||331697||295765||309654||100095||3362137||211540||0|D|18803568||7768885||4377954||1380175||2010756||7860881||4516700||1371033||1973148||306597||144661||161936||2503101||250315||19198||12844||20857||21858||353897||192528||333030||127803||136480||1034291|
01|00|00|0100000US|United States||311421|Fruit and vegetable canning||31|2017|722||839||23586977||2284461||503196||44013||36564||42532||52201||37216||78341||1683178||13581861||12843553||274896||194508||206293||62611||2089438||204832||0|D|10097897||5639025||3170650||1037070||1431305||5684364||3288407||1012094||1383863||241360||111621||129739||1570962||143344||13232||8412||14919||13944||240728||126495||198297||71081||98672||641838|
01|00|00|0100000US|United States||311422|Specialty canning||31|2017|108||123||9176676||614742||178263||11362||9288||9300||10084||9686||19377||450546||3623703||3500341||30937||39951||42267||10207||603068||0|D|0|D|5551008||977697||617699||114720||245278||984193||603527||126927||253739||14320||5934||8386||400395||32061||1095||1511||3352||2728||53270||32621||49753||18339||16896||188769|
01|00|00|0100000US|United States||311423|Dried and dehydrated food manufacturing||31|2017|187||231||6647201||731296||174326||14800||11548||11864||12192||11967||22424||452461||3531326||3355785||25864||61306||61094||27277||669631||0|D|0||3154663||1152163||589605||228385||334173||1192324||624766||232012||335546||50917||27106||23811||531744||74910||4871||2921||2586||5186||59899||33412||84980||38383||20912||203684|
01|00|00|0100000US|United States||3115|Dairy product manufacturing||31|2017|1162||1683||117616943||7880812||2021370||142742||106041||107583||107597||107843||215208||5294387||81231144||76368368||3222665||435757||779816||424538||9799763||142572||61194||36185595||7933758||4657497||530577||2745684||7736687||4433260||554610||2748817||444286||196522||247764||5639075||393934||37475||22690||54034||46283||1000602||452732||447041||382587||251190||2550507|
01|00|00|0100000US|United States||31151|Dairy product (except frozen) manufacturing||31|2017|804||1258||110193798||6994327||1802915||124075||91151||92113||92339||92819||186568||4631884||76817642||72205552||3080556||412620||699790||419124||8745462||0|D|61194||33231544||7225881||4209388||513935||2502558||7128420||4050026||528685||2549709||402794||170520||232274||5014431||327763||35257||19836||52505||41742||867538||408233||382336||342994||227570||2308657|
01|00|00|0100000US|United States||311511|Fluid milk manufacturing||31|2017|273||460||38339328||3124422||822622||55110||34343||34411||34354||34444||68757||1767162||25948852||22927333||2492330||134725||273725||120739||3325721||14297||0|D|12389841||1262781||645838||45158||571785||1250159||661887||28474||559798||200166||66355||133811||2406756||81922||13668||7675||9320||21715||431476||203859||303431||181804||127953||1023933|
01|00|00|0100000US|United States||311512|Creamery butter manufacturing||31|2017|41||51||6519748||203571||50643||3593||3037||3004||3019||3006||6348||134640||5762327||5686956||7161||31759||35836||615||484505||0|D|0||818801||408060||339966||20696||47398||469315||400850||21192||47273||18051||9618||8433||203090||6938||0|D|0|D|0|D|963||36674||18190||1436||12529||9432||111536|
01|00|00|0100000US|United States||311513|Cheese manufacturing||31|2017|409||561||47857628||2717248||688361||49612||41841||42702||42806||43227||86688||2095827||35616394||34493864||430885||154246||272090||265309||3426248||0|D|0||12078767||4330789||2521813||387486||1421490||4289546||2342207||404625||1542714||147208||78534||68674||1671494||195569||10869||9491||40855||15119||252232||121690||70141||76242||63864||815422|
01|00|00|0100000US|United States||311514|Dry, condensed, and evaporated dairy product manufacturing||31|2017|131||186||17477094||949086||241289||15760||11930||11996||12160||12142||24775||634255||9490069||9097399||150180||91890||118139||32461||1508988||0|D|0|D|7944135||1224251||701771||60595||461885||1119400||645082||74394||399924||37369||16013||21356||733091||43334||0|D|0|D|0|D|3945||147156||64494||7328||72419||26321||357766|
01|00|00|0100000US|United States||31152|Ice cream and frozen dessert manufacturing||31|2017|371||425||7423145||886485||218455||18667||14890||15470||15258||15024||28640||662503||4413502||4162816||142109||23137||80026||5414||1054301||0|D|0||2954051||707877||448109||16642||243126||608267||383234||25925||199108||41492||26002||15490||624644||66171||2218||2854||1529||4541||133064||44499||64705||39593||23620||241850|
01|00|00|0100000US|United States||311520|Ice cream and frozen dessert manufacturing||31|2017|371||425||7423145||886485||218455||18667||14890||15470||15258||15024||28640||662503||4413502||4162816||142109||23137||80026||5414||1054301||0|D|0||2954051||707877||448109||16642||243126||608267||383234||25925||199108||41492||26002||15490||624644||66171||2218||2854||1529||4541||133064||44499||64705||39593||23620||241850|
01|00|00|0100000US|United States||3116|Animal slaughtering and processing||31|2017|2893||3521||217170155||19639982||4771927||506311||446083||448070||448975||451761||914698||15453738||151884059||148054776||1404556||602094||1353159||469474||18400684||42561||0|D|65519737||7278508||4367967||963344||1947197||7699917||4578798||986154||2134965||540594||261860||278734||9337905||998304||51847||49640||27515||75808||1963118||786093||339418||517317||310899||4217946|
01|00|00|0100000US|United States||31161|Animal slaughtering and processing||31|2017|2893||3521||217170155||19639982||4771927||506311||446083||448070||448975||451761||914698||15453738||151884059||148054776||1404556||602094||1353159||469474||18400684||42561||0|D|65519737||7278508||4367967||963344||1947197||7699917||4578798||986154||2134965||540594||261860||278734||9337905||998304||51847||49640||27515||75808||1963118||786093||339418||517317||310899||4217946|
01|00|00|0100000US|United States||311611|Animal (except poultry) slaughtering||31|2017|1344||1433||92239658||6589132||1629525||149482||132116||132451||131297||132959||290839||5305447||72393572||71290469||403012||175423||384191||140477||5508055||0|D|0||19820209||2651085||1782981||439840||428264||2626949||1751380||445564||430005||181763||96302||85461||2576899||199421||10141||5508||5226||21535||690941||155777||107454||198463||89318||1093115|
01|00|00|0100000US|United States||311612|Meat processed from carcasses||31|2017|1194||1353||52154653||4732967||1151072||108616||91221||92143||92756||92949||187087||3437404||36117750||34879846||630499||110793||373679||122933||4886867||1612||0|D|16206201||2611656||1488531||359480||763645||3035400||1631174||386135||1018091||179746||102830||76916||3172449||420336||25351||28192||12830||35175||512837||178618||202444||142490||115620||1498556|
01|00|00|0100000US|United States||311613|Rendering and meat byproduct processing||31|2017|102||204||4303469||459017||115125||8631||6344||6410||6358||6396||12541||294113||2367360||2125171||14928||140362||73614||13285||918279||19236||0||1927217||151032||104621||5849||40562||128073||98474||3104||26495||23564||7092||16472||453015||10144||1853||563||877||3706||126287||53173||3200||12838||19939||220435|
01|00|00|0100000US|United States||311615|Poultry processing||31|2017|311||531||68472375||7858866||1876205||239582||216402||217066||218564||219457||424231||6416774||41005377||39759290||356117||175516||521675||192779||7087483||0|D|0|D|27566110||1864735||991834||158175||714726||1909495||1097770||151351||660374||155521||55636||99885||3135542||368403||14502||15377||8582||15392||633053||398525||26320||163526||86022||1405840|
01|00|00|0100000US|United States||3117|Seafood product preparation and packaging||31|2017|457||552||13721650||1474231||344966||33618||28505||31622||28791||24120||55325||1058659||8816898||8284417||276078||130029||90945||35429||946388||63251||0|D|4845014||1393953||854557||46463||492933||1410702||807721||33561||569420||70151||48226||21925||958025||102444||8324||3780||3630||14349||149245||42411||36866||51710||49767||495499|
01|00|00|0100000US|United States||31171|Seafood product preparation and packaging||31|2017|457||552||13721650||1474231||344966||33618||28505||31622||28791||24120||55325||1058659||8816898||8284417||276078||130029||90945||35429||946388||63251||0|D|4845014||1393953||854557||46463||492933||1410702||807721||33561||569420||70151||48226||21925||958025||102444||8324||3780||3630||14349||149245||42411||36866||51710||49767||495499|
01|00|00|0100000US|United States||311710|Seafood product preparation and packaging||31|2017|457||552||13721650||1474231||344966||33618||28505||31622||28791||24120||55325||1058659||8816898||8284417||276078||130029||90945||35429||946388||63251||0|D|4845014||1393953||854557||46463||492933||1410702||807721||33561||569420||70151||48226||21925||958025||102444||8324||3780||3630||14349||149245||42411||36866||51710||49767||495499|
01|00|00|0100000US|United States||3118|Bakeries and tortilla manufacturing||31|2017|10524||11322||69298893||10834444||2605412||272324||202744||204392||205736||207797||372268||6938090||29418725||26666812||1610514||317666||619269||204464||7372752||47409||1271||39908161||2757174||1171633||80007||1505534||2821782||1193079||86554||1542149||982880||732439||250441||6159266||1133830||36925||21809||30223||74840||613461||184024||444377||272371||234816||3112590|
01|00|00|0100000US|United States||31181|Bread and bakery product manufacturing||31|2017|9521||10139||42268017||7479946||1791454||200774||145816||147118||147744||149025||264581||4844902||15750972||14074668||914729||218402||392634||150539||4595650||4439||0|D|26514072||1360737||518164||38385||804188||1349044||512983||40593||795468||598299||445493||152806||4115504||802953||25259||14868||19109||56692||423597||122246||149763||169786||167451||2163780|
01|00|00|0100000US|United States||311811|Retail bakeries||31|2017|6620||6886||4227153||1399174||320372||62340||42642||43158||43184||43732||67522||941971||1447305||1270520||42812||39333||61872||32768||753620||0|D|63||2781601||120491||51669||5112||63710||119336||52611||5923||60802||133157||108728||24429||447878||67991||4755||2614||3601||18653||49317||15995||20540||26645||25608||212159|
01|00|00|0100000US|United States||311812|Commercial bakeries||31|2017|2745||3030||31842929||5154688||1245290||115533||85038||85728||86547||87237||159395||3321966||11431725||10109634||787659||154457||274686||105289||3192418||4038||0|D|20396748||827699||265455||24373||537871||805180||249876||25496||529808||397801||288963||108838||3114325||646466||14876||8100||11032||31377||303107||77908||112571||114816||113388||1680684|
01|00|00|0100000US|United States||311813|Frozen cakes, pies, and other pastries manufacturing||31|2017|191||223||6197935||926084||225792||22901||18136||18232||18013||18056||37664||580965||2871942||2694514||84258||24612||56076||12482||649612||0|D|0||3335723||412547||201040||8900||202607||424528||210496||9174||204858||67341||47802||19539||553301||88496||5628||4154||4476||6662||71173||28343||16652||28325||28455||270937|
01|00|00|0100000US|United States||31182|Cookie, cracker, and pasta manufacturing||31|2017|682||798||23047058||2595039||630571||51597||39594||39686||40268||40675||71387||1582750||11831155||10926151||613798||73000||179007||39199||2250360||42970||0|D|11240387||1268525||611193||38882||618450||1326636||631772||42787||652077||295705||214945||80760||1683877||270693||8094||5368||9464||13234||153652||43737||282588||90889||51164||754994|
01|00|00|0100000US|United States||311821|Cookie and cracker manufacturing||31|2017|330||377||10997933||1506485||370699||29713||23429||23349||23648||23855||42352||963513||5116264||4709156||263267||44387||75611||23843||1023689||0|D|0||5910012||597196||281592||19486||296118||657505||305974||23447||328084||142334||102536||39798||783248||100979||1709||1895||1985||4435||67045||18254||154705||28923||22018||381300|
01|00|00|0100000US|United States||311824|Dry pasta, dough, and flour mixes manufacturing from purchased flour||31|2017|356||421||12049125||1088554||259872||21884||16165||16337||16620||16820||29035||619237||6714891||6216995||350531||28613||103396||15356||1226671||0|D|0|D|5330375||671329||329601||19396||322332||669131||325798||19340||323993||153371||112409||40962||900629||169714||6385||3473||7479||8799||86607||25483||127883||61966||29146||373694|
